14;industrial_complex;2544.00;10.07;992.00;2.72;0
14;industrial_complex;2506.00;9.80;997.00;0.56;0
14;industrial_complex;2561.00;10.70;982.00;3.22;0
14;industrial_complex;2525.00;10.00;985.00;4.78;0
14;air_base;2509.00;9.82;989.00;1.16;0
14;supply_node;2532.00;10.38;980.00;5.76;0
14;supply_node;2513.00;9.80;996.00;0.96;0
14;supply_node;2553.00;10.60;978.00;5.00;0
14;bunker;2518.00;9.90;1003.00;1.07;0
14;bunker;2538.00;10.70;974.00;3.73;0
14;bunker;2547.00;10.75;972.00;0.11;0
14;anti_air_building;2550.00;10.10;993.00;1.67;0
14;anti_air_building;2528.00;9.82;990.00;5.80;0
14;anti_air_building;2540.00;10.70;975.00;0.72;0
14;synthetic_refinery;2549.00;10.43;980.00;4.84;0
14;fuel_silo;2531.00;10.18;983.00;0.12;0
14;radar_station;2535.00;9.90;987.00;3.78;0
14;rocket_site;2546.00;10.82;971.00;5.45;0
14;nuclear_reactor;2522.00;10.48;977.00;2.19;0
11;arms_factory;2542.00;10.05;1003.00;4.61;0
11;arms_factory;2535.00;10.00;997.00;5.82;0
11;arms_factory;2560.00;9.90;1013.00;2.55;0
11;arms_factory;2571.00;10.30;993.00;5.22;0
11;arms_factory;2535.00;10.05;1005.00;1.60;0
11;arms_factory;2566.00;9.88;1020.00;4.27;0
11;industrial_complex;2574.00;9.95;1000.00;1.00;0
11;industrial_complex;2530.00;9.90;1013.00;3.66;0
11;industrial_complex;2526.00;9.98;1007.00;0.05;0
11;industrial_complex;2531.00;9.98;997.00;2.71;0
11;industrial_complex;2572.00;9.90;1002.00;5.73;0
11;industrial_complex;2541.00;9.90;1015.00;2.11;0
11;air_base;2531.00;10.00;1005.00;4.78;0
11;supply_node;2565.00;10.25;996.00;1.41;0
11;supply_node;2537.00;10.10;1005.00;4.35;0
11;supply_node;2555.00;9.90;1018.00;0.65;0
11;naval_base;2572.00;9.78;1024.00;-4.25;12106
11;bunker;2543.00;9.80;1022.00;4.78;0
11;bunker;2548.00;9.90;1004.00;1.16;0
11;bunker;2555.00;10.23;995.00;5.28;0
11;coastal_bunker;2549.00;9.70;1029.00;-2.36;0
11;dockyard;2543.00;9.75;1024.00;-2.36;0
11;anti_air_building;2552.00;9.82;1015.00;1.07;0
11;anti_air_building;2539.00;9.80;1020.00;3.73;0
11;anti_air_building;2544.00;9.90;1006.00;0.11;0
11;synthetic_refinery;2531.00;10.00;1001.00;1.67;0
11;fuel_silo;2548.00;9.90;1017.00;5.80;0
11;radar_station;2552.00;9.90;1005.00;3.06;0
11;rocket_site;2535.00;10.00;1008.00;4.84;0
11;nuclear_reactor;2552.00;9.90;1023.00;0.12;0
11;floating_harbor;2561.60;9.50;1034.50;-0.38;10271
15;arms_factory;2453.00;9.88;974.00;2.71;0
15;arms_factory;2474.00;10.05;979.00;5.73;0
15;arms_factory;2519.00;10.85;972.00;2.11;0
15;arms_factory;2476.00;10.20;975.00;4.78;0
15;arms_factory;2470.00;10.40;963.00;2.61;0
15;arms_factory;2506.00;11.30;957.00;2.72;0
15;industrial_complex;2500.00;10.55;974.00;0.56;0
15;industrial_complex;2479.00;10.82;965.00;3.22;0
15;industrial_complex;2471.00;10.23;974.00;4.78;0
15;industrial_complex;2513.00;11.20;958.00;1.16;0
15;industrial_complex;2488.00;9.90;984.00;5.28;0
15;industrial_complex;2497.00;9.88;989.00;0.21;0
15;air_base;2470.00;10.30;975.00;3.23;0
15;supply_node;2484.00;10.82;968.00;1.65;0
15;supply_node;2461.00;10.03;973.00;3.13;0
15;supply_node;2509.00;11.20;964.00;0.89;0
15;supply_node;2493.00;10.00;985.00;2.36;0
15;naval_base;2446.00;9.50;973.00;-1.94;11966
15;bunker;2488.00;11.20;960.00;0.72;0
15;bunker;2508.00;11.28;955.00;4.84;0
15;bunker;2468.00;10.30;967.00;0.12;0
15;bunker;2484.00;9.90;982.00;2.78;0
15;coastal_bunker;2446.00;9.50;974.00;-1.94;0
15;dockyard;2448.00;9.75;977.00;-1.94;0
15;anti_air_building;2460.00;9.90;977.00;4.85;0
15;anti_air_building;2500.00;10.80;970.00;1.23;0
15;anti_air_building;2512.00;10.45;977.00;5.35;0
15;synthetic_refinery;2480.00;9.88;982.00;5.45;0
15;fuel_silo;2506.00;11.30;953.00;3.29;0
15;radar_station;2487.00;10.55;972.00;6.25;0
15;rocket_site;2484.00;11.00;962.00;2.34;0
15;nuclear_reactor;2473.00;10.35;969.00;3.90;0
15;floating_harbor;2433.00;9.50;939.00;-3.51;4555
16;arms_factory;2460.00;10.07;916.00;2.11;0
16;arms_factory;2461.00;10.25;928.00;4.78;0
16;arms_factory;2476.00;10.80;947.00;2.61;0
16;arms_factory;2463.00;10.30;924.00;2.72;0
16;arms_factory;2468.00;10.57;945.00;0.56;0
16;arms_factory;2494.00;11.28;951.00;3.22;0
16;industrial_complex;2462.00;10.28;929.00;4.78;0
16;industrial_complex;2444.00;9.98;937.00;1.16;0
16;industrial_complex;2491.00;11.25;956.00;5.28;0
16;industrial_complex;2463.00;10.60;947.00;0.21;0
16;industrial_complex;2448.00;10.07;946.00;3.23;0
16;industrial_complex;2476.00;10.73;937.00;1.07;0
16;air_base;2451.00;10.20;939.00;3.73;0
16;supply_node;2447.00;10.05;951.00;0.89;0
16;supply_node;2454.00;10.10;924.00;2.36;0
16;supply_node;2486.00;11.07;947.00;5.30;0
16;supply_node;2465.00;10.43;941.00;3.06;0
16;naval_base;2438.00;9.50;948.00;-1.70;11966
16;naval_base;2447.00;9.50;919.00;-1.17;11966
16;bunker;2480.00;10.85;953.00;2.78;0
16;bunker;2442.00;9.78;927.00;5.45;0
16;bunker;2468.00;10.50;953.00;2.19;0
16;bunker;2446.00;9.95;955.00;4.85;0
16;coastal_bunker;2441.00;9.50;927.00;-1.17;0
16;coastal_bunker;2438.00;9.80;946.00;-1.70;0
16;dockyard;2441.00;9.80;931.00;-1.17;0
16;anti_air_building;2481.00;10.90;947.00;3.29;0
16;anti_air_building;2470.00;10.60;934.00;5.96;0
16;anti_air_building;2472.00;10.68;945.00;2.34;0
16;synthetic_refinery;2444.00;10.00;950.00;3.90;0
16;fuel_silo;2476.00;10.80;940.00;1.74;0
16;radar_station;2469.00;10.60;940.00;4.72;0
16;rocket_site;2457.00;10.05;955.00;0.79;0
16;nuclear_reactor;2467.00;10.60;947.00;3.81;0
16;floating_harbor;2432.05;9.50;952.87;1.45;6004
16;floating_harbor;2440.57;9.50;918.24;-4.31;6673
17;arms_factory;2525.00;10.35;917.00;2.72;0
17;arms_factory;2498.00;11.20;935.00;0.56;0
17;arms_factory;2480.00;10.70;931.00;3.22;0
17;arms_factory;2476.00;10.60;927.00;4.78;0
17;arms_factory;2493.00;10.10;914.00;1.16;0
17;arms_factory;2504.00;9.95;906.00;5.28;0
17;industrial_complex;2509.00;9.73;902.00;0.21;0
17;industrial_complex;2515.00;10.68;922.00;3.23;0
17;industrial_complex;2501.00;10.32;918.00;1.07;0
17;industrial_complex;2498.00;10.20;916.00;3.73;0
17;industrial_complex;2484.00;10.73;931.00;0.11;0
17;industrial_complex;2467.00;9.80;908.00;1.67;0
17;air_base;2509.00;10.68;924.00;5.80;0
17;supply_node;2488.00;10.55;927.00;3.06;0
17;supply_node;2512.00;10.40;916.00;4.54;0
17;supply_node;2472.00;10.03;911.00;1.19;0
17;supply_node;2495.00;9.90;910.00;3.78;0
17;naval_base;2485.00;9.50;908.00;0.00;12300
17;naval_base;2481.00;9.75;906.00;0.00;12300
17;naval_base;2508.00;9.50;901.00;-0.13;12300
17;bunker;2513.00;10.70;924.00;1.23;0
17;bunker;2496.00;10.95;930.00;5.35;0
17;bunker;2480.00;9.80;905.00;5.45;0
17;bunker;2499.00;9.75;903.00;3.29;0
17;coastal_bunker;2483.00;9.75;908.00;0.00;0
17;coastal_bunker;2498.00;9.53;904.00;0.00;0
17;coastal_bunker;2513.00;9.53;900.00;-0.13;0
17;dockyard;2482.00;9.53;907.00;0.00;0
17;anti_air_building;2497.00;10.73;927.00;4.40;0
17;anti_air_building;2485.00;10.45;923.00;0.79;0
17;anti_air_building;2484.00;10.20;916.00;3.81;0
17;synthetic_refinery;2480.00;10.15;915.00;0.19;0
17;fuel_silo;2463.00;9.85;910.00;2.85;0
17;radar_station;2496.00;10.35;919.00;5.03;0
17;rocket_site;2489.00;10.55;924.00;2.25;0
17;nuclear_reactor;2514.00;9.90;906.00;3.46;0
17;floating_harbor;2509.07;9.50;894.06;-3.27;2363
17;floating_harbor;2472.00;9.50;898.00;-3.14;10343
17;floating_harbor;2495.00;9.50;898.00;-3.14;10344
20;arms_factory;2527.00;11.18;960.00;3.23;0
20;arms_factory;2522.00;11.10;941.00;1.07;0
20;arms_factory;2552.00;10.12;908.00;3.73;0
20;arms_factory;2555.00;10.03;946.00;0.11;0
20;arms_factory;2541.00;10.78;958.00;1.67;0
20;arms_factory;2515.00;11.38;940.00;5.80;0
20;industrial_complex;2543.00;10.00;917.00;0.72;0
20;industrial_complex;2557.00;9.93;944.00;4.84;0
20;industrial_complex;2538.00;10.90;965.00;0.12;0
20;industrial_complex;2525.00;10.98;939.00;2.78;0
20;industrial_complex;2534.00;10.40;915.00;5.45;0
20;industrial_complex;2529.00;10.93;948.00;2.19;0
20;air_base;2531.00;11.10;964.00;4.85;0
20;supply_node;2521.00;11.20;937.00;2.60;0
20;supply_node;2543.00;10.03;911.00;4.08;0
20;supply_node;2549.00;10.07;939.00;1.83;0
20;supply_node;2536.00;10.85;956.00;4.78;0
20;naval_base;2551.00;9.80;913.00;-4.15;12520
20;naval_base;2558.00;9.82;942.00;1.17;12520
20;bunker;2557.00;10.10;949.00;3.90;0
20;bunker;2528.00;10.80;930.00;1.74;0
20;bunker;2541.00;10.30;901.00;4.40;0
20;bunker;2532.00;10.90;949.00;0.79;0
20;coastal_bunker;2548.00;9.57;927.00;1.17;0
20;coastal_bunker;2548.00;9.80;915.00;-4.15;0
20;dockyard;2551.00;9.57;931.00;1.17;0
20;anti_air_building;2537.00;10.30;918.00;4.41;0
20;anti_air_building;2525.00;10.90;951.00;2.25;0
20;anti_air_building;2513.00;11.20;934.00;3.46;0
20;synthetic_refinery;2517.00;11.20;946.00;1.30;0
20;fuel_silo;2542.00;10.10;931.00;2.86;0
20;radar_station;2534.00;10.55;934.00;0.16;0
20;rocket_site;2528.00;10.80;932.00;1.90;0
20;nuclear_reactor;2544.00;10.20;904.00;6.03;0
20;floating_harbor;2556.94;9.50;919.71;-1.01;5557
20;floating_harbor;2562.43;9.50;933.24;-1.98;6782
22;arms_factory;2614.00;9.93;954.00;0.72;0
22;arms_factory;2586.00;10.00;934.00;4.84;0
22;arms_factory;2591.00;10.45;983.00;0.12;0
22;arms_factory;2591.00;10.70;973.00;2.78;0
22;arms_factory;2572.00;11.00;973.00;5.45;0
22;arms_factory;2576.00;10.15;945.00;2.19;0
22;industrial_complex;2589.00;10.15;933.00;4.85;0
22;industrial_complex;2586.00;10.53;983.00;1.23;0
22;industrial_complex;2610.00;10.12;956.00;5.35;0
22;industrial_complex;2566.00;10.80;973.00;5.45;0
22;industrial_complex;2571.00;10.00;945.00;3.29;0
22;industrial_complex;2563.00;10.55;958.00;5.96;0
22;air_base;2580.00;10.73;983.00;2.34;0
22;supply_node;2604.00;10.30;956.00;5.49;0
22;supply_node;2584.00;10.12;943.00;2.14;0
22;supply_node;2568.00;10.62;960.00;4.72;0
22;supply_node;2607.00;10.30;980.00;1.38;0
22;supply_node;2583.00;10.85;979.00;4.31;0
22;naval_base;2620.00;9.85;969.00;-4.58;12106
22;naval_base;2619.00;9.85;966.00;1.41;12106
22;naval_base;2582.00;9.57;932.00;-0.93;12520
22;bunker;2616.00;10.03;977.00;2.25;0
22;bunker;2556.00;10.90;964.00;3.46;0
22;bunker;2582.00;9.82;935.00;1.30;0
22;bunker;2588.00;10.98;966.00;2.86;0
22;bunker;2595.00;10.65;962.00;5.52;0
22;coastal_bunker;2620.00;9.85;969.00;-4.58;0
22;coastal_bunker;2575.00;9.60;940.00;-0.93;0
22;coastal_bunker;2619.00;9.80;961.00;1.41;0
22;dockyard;2620.00;9.85;970.00;-4.58;0
22;anti_air_building;2594.00;10.80;965.00;1.81;0
22;anti_air_building;2605.00;10.40;977.00;4.47;0
22;anti_air_building;2568.00;10.10;949.00;6.03;0
22;synthetic_refinery;2564.00;10.73;966.00;2.41;0
22;fuel_silo;2606.00;10.03;949.00;0.26;0
22;radar_station;2588.00;10.85;961.00;1.87;0
22;rocket_site;2575.00;11.05;978.00;4.48;0
22;nuclear_reactor;2573.00;10.15;948.00;0.86;0
22;floating_harbor;2622.90;9.50;952.85;-1.74;820
22;floating_harbor;2570.40;9.50;932.80;-4.07;1973
22;floating_harbor;2628.94;9.50;982.93;-1.44;4010
12;arms_factory;2579.00;9.93;1009.00;2.71;0
12;arms_factory;2597.00;10.05;997.00;5.73;0
12;arms_factory;2582.00;10.30;996.00;2.11;0
12;arms_factory;2594.00;9.90;1029.00;4.78;0
12;arms_factory;2589.00;10.03;1008.00;2.61;0
12;arms_factory;2603.00;9.90;1013.00;2.72;0
12;industrial_complex;2581.00;10.00;1018.00;0.56;0
12;industrial_complex;2594.00;9.90;1028.00;3.22;0
12;industrial_complex;2606.00;9.90;1009.00;4.78;0
12;industrial_complex;2597.00;9.98;1004.00;1.16;0
12;industrial_complex;2583.00;9.85;1030.00;5.28;0
12;industrial_complex;2594.00;9.90;1027.00;0.21;0
12;air_base;2592.00;10.00;1023.00;3.23;0
12;supply_node;2601.00;9.90;1023.00;1.65;0
12;supply_node;2584.00;10.00;1007.00;3.13;0
12;supply_node;2606.00;10.03;1002.00;0.89;0
12;supply_node;2583.00;10.00;1027.00;2.36;0
12;naval_base;2575.00;9.53;1032.00;-3.14;12106
12;naval_base;2606.00;9.70;1033.00;-4.09;12106
12;naval_base;2613.00;9.75;1008.00;-4.49;12106
12;bunker;2590.00;10.05;1012.00;0.12;0
12;bunker;2579.00;9.80;1031.00;2.78;0
12;bunker;2604.00;9.85;1016.00;5.45;0
12;bunker;2605.00;10.12;998.00;2.19;0
12;coastal_bunker;2611.00;9.50;1029.00;-4.09;0
12;coastal_bunker;2574.00;9.53;1030.00;-3.14;0
12;coastal_bunker;2614.00;9.82;1002.00;-4.49;0
12;dockyard;2603.00;9.70;1033.00;-4.09;0
12;anti_air_building;2599.00;9.80;1029.00;3.29;0
12;anti_air_building;2594.00;10.00;1008.00;5.96;0
12;anti_air_building;2596.00;9.95;1005.00;2.34;0
12;synthetic_refinery;2585.00;10.10;1018.00;3.90;0
12;fuel_silo;2599.00;9.80;1028.00;1.74;0
12;radar_station;2595.00;10.00;1014.00;4.72;0
12;rocket_site;2580.00;9.90;1005.00;0.79;0
12;nuclear_reactor;2587.00;9.85;1030.00;3.81;0
12;floating_harbor;2625.00;9.50;998.00;-2.63;3752
12;floating_harbor;2621.83;9.50;1005.52;-1.35;8217
12;floating_harbor;2583.00;9.50;1040.00;0.00;10260
23;arms_factory;2591.00;10.35;928.00;4.85;0
23;arms_factory;2582.00;10.90;887.00;1.23;0
23;arms_factory;2595.00;10.35;927.00;5.35;0
23;arms_factory;2593.00;10.55;882.00;5.45;0
23;arms_factory;2595.00;10.23;920.00;3.29;0
23;arms_factory;2586.00;10.85;882.00;5.96;0
23;industrial_complex;2595.00;10.15;911.00;2.34;0
23;industrial_complex;2583.00;9.98;923.00;3.90;0
23;industrial_complex;2592.00;10.35;912.00;1.74;0
23;industrial_complex;2571.00;9.90;919.00;4.40;0
23;industrial_complex;2584.00;10.80;905.00;0.79;0
23;industrial_complex;2576.00;10.03;918.00;3.81;0
23;air_base;2593.00;10.25;900.00;0.19;0
23;supply_node;2580.00;10.23;915.00;3.55;0
23;supply_node;2591.00;10.48;892.00;5.03;0
23;supply_node;2597.00;10.15;925.00;1.68;0
23;naval_base;2599.00;9.82;909.00;1.37;12106
23;naval_base;2568.00;9.85;918.00;-2.43;12520
23;naval_base;2607.00;9.93;890.00;-4.18;12106
23;bunker;2578.00;10.55;908.00;5.52;0
23;bunker;2587.00;10.60;908.00;1.90;0
23;bunker;2602.00;9.88;936.00;6.03;0
23;coastal_bunker;2602.00;9.88;921.00;1.37;0
23;coastal_bunker;2599.00;9.88;907.00;-4.18;0
23;coastal_bunker;2573.00;9.57;921.00;-2.43;0
23;dockyard;2603.00;9.60;921.00;1.37;0
23;anti_air_building;2595.00;10.50;884.00;6.03;0
23;anti_air_building;2591.00;10.40;924.00;2.41;0
23;anti_air_building;2589.00;10.82;878.00;0.26;0
23;synthetic_refinery;2599.00;10.03;916.00;0.36;0
23;fuel_silo;2592.00;10.70;876.00;4.48;0
23;radar_station;2588.00;10.55;908.00;2.56;0
23;rocket_site;2584.00;10.18;920.00;3.52;0
23;nuclear_reactor;2588.00;10.55;907.00;0.26;0
23;floating_harbor;2569.44;9.50;927.31;0.71;6230
23;floating_harbor;2609.05;9.50;902.53;-1.04;6814
23;floating_harbor;2608.86;9.50;922.63;-1.77;10332
19;arms_factory;2546.00;10.60;884.00;5.80;0
19;arms_factory;2577.00;10.60;868.00;0.72;0
19;arms_factory;2554.00;10.75;899.00;4.84;0
19;arms_factory;2535.00;10.15;865.00;0.12;0
19;arms_factory;2570.00;10.35;866.00;2.78;0
19;arms_factory;2579.00;11.03;877.00;5.45;0
19;industrial_complex;2577.00;11.00;892.00;2.19;0
19;industrial_complex;2540.00;10.55;888.00;4.85;0
19;industrial_complex;2576.00;10.40;859.00;1.23;0
19;industrial_complex;2577.00;11.10;889.00;5.35;0
19;industrial_complex;2547.00;10.00;868.00;5.45;0
19;industrial_complex;2548.00;10.48;881.00;3.29;0
19;air_base;2578.00;10.68;869.00;5.96;0
19;supply_node;2575.00;10.50;866.00;4.01;0
19;supply_node;2567.00;10.82;895.00;5.49;0
19;supply_node;2546.00;10.00;866.00;2.14;0
19;supply_node;2548.00;10.78;886.00;4.72;0
19;naval_base;2551.00;9.60;864.00;0.24;12521
19;naval_base;2565.00;9.80;913.00;-2.92;12520
19;bunker;2583.00;11.00;872.00;0.19;0
19;bunker;2577.00;11.10;886.00;2.85;0
19;bunker;2541.00;10.48;884.00;4.41;0
19;bunker;2552.00;10.07;871.00;2.25;0
19;coastal_bunker;2563.00;9.80;912.00;-2.92;0
19;coastal_bunker;2545.00;9.78;858.00;0.24;0
19;dockyard;2554.00;9.50;864.00;0.24;0
19;anti_air_building;2564.00;10.12;865.00;5.52;0
19;anti_air_building;2569.00;10.53;876.00;1.90;0
19;anti_air_building;2566.00;11.07;891.00;6.03;0
19;synthetic_refinery;2555.00;11.05;886.00;1.31;0
19;fuel_silo;2577.00;10.38;857.00;3.97;0
19;radar_station;2562.00;10.65;880.00;0.46;0
19;rocket_site;2541.00;10.07;867.00;4.47;0
19;nuclear_reactor;2558.00;10.60;879.00;6.03;0
19;floating_harbor;2561.48;9.50;919.83;0.22;1852
19;floating_harbor;2549.70;9.50;851.21;-2.90;5000
18;arms_factory;2515.00;9.80;889.00;0.11;0
18;arms_factory;2513.00;9.85;886.00;1.67;0
18;arms_factory;2536.00;10.30;883.00;5.80;0
18;arms_factory;2521.00;10.00;882.00;0.72;0
18;arms_factory;2531.00;10.30;880.00;4.84;0
18;arms_factory;2519.00;9.90;902.00;0.12;0
18;industrial_complex;2525.00;10.20;877.00;2.78;0
18;industrial_complex;2534.00;10.30;898.00;5.45;0
18;industrial_complex;2511.00;9.85;876.00;2.19;0
18;industrial_complex;2526.00;10.07;895.00;4.85;0
18;industrial_complex;2509.00;9.80;871.00;1.23;0
18;industrial_complex;2501.00;9.78;869.00;5.35;0
18;air_base;2530.00;10.20;888.00;5.45;0
18;supply_node;2509.00;9.80;876.00;4.78;0
18;supply_node;2525.00;10.07;899.00;6.25;0
18;supply_node;2527.00;10.23;878.00;4.01;0
18;naval_base;2499.00;9.50;871.00;-2.62;12300
18;naval_base;2514.00;9.50;893.00;-1.22;12300
18;bunker;2517.00;9.88;901.00;4.40;0
18;bunker;2531.00;10.18;874.00;0.79;0
18;bunker;2505.00;9.80;870.00;3.81;0
18;coastal_bunker;2499.00;9.53;870.00;-2.62;0
18;coastal_bunker;2514.00;9.50;895.00;-1.22;0
18;dockyard;2514.00;9.50;892.00;-1.22;0
18;anti_air_building;2523.00;10.00;898.00;2.25;0
18;anti_air_building;2530.00;10.20;896.00;3.46;0
18;anti_air_building;2516.00;9.85;895.00;1.30;0
18;synthetic_refinery;2512.00;9.85;870.00;2.86;0
18;fuel_silo;2521.00;10.00;891.00;5.52;0
18;radar_station;2519.00;9.90;889.00;3.09;0
18;rocket_site;2524.00;10.15;871.00;6.03;0
18;nuclear_reactor;2516.00;9.90;884.00;1.31;0
18;floating_harbor;2501.53;9.50;889.08;0.52;6652
18;floating_harbor;2478.00;9.50;869.00;-4.09;10351
21;arms_factory;2503.00;9.75;860.00;5.45;0
21;arms_factory;2535.00;10.12;860.00;2.19;0
21;arms_factory;2508.00;9.90;857.00;4.85;0
21;arms_factory;2528.00;10.30;859.00;1.23;0
21;arms_factory;2519.00;10.20;849.00;5.35;0
21;arms_factory;2520.00;10.07;858.00;5.45;0
21;industrial_complex;2526.00;10.53;847.00;3.29;0
21;industrial_complex;2528.00;10.30;862.00;5.96;0
21;industrial_complex;2499.00;9.70;862.00;2.34;0
21;industrial_complex;2519.00;10.00;861.00;3.90;0
21;industrial_complex;2534.00;10.23;851.00;1.74;0
21;industrial_complex;2512.00;9.90;860.00;4.40;0
21;air_base;2521.00;10.25;850.00;0.79;0
21;supply_node;2524.00;10.35;856.00;4.31;0
21;supply_node;2502.00;9.80;857.00;0.62;0
21;naval_base;2497.00;9.50;863.00;-1.77;12300
21;bunker;2531.00;10.30;853.00;4.41;0
21;bunker;2507.00;9.85;859.00;2.25;0
21;coastal_bunker;2499.00;9.57;850.00;-1.77;0
21;dockyard;2497.00;9.50;862.00;-1.77;0
21;anti_air_building;2519.00;10.07;857.00;2.86;0
